"","queryName","queryId","matchName","matchId","dietId","dietName","reference","graph"
"34","Chrysomelidae","NA","Luperus flavipes","c(""NCBITaxon:1553543"", ""NCBI:1553543"", ""GBIF:5752006"", ""https://tree.opentreeoflife.org/opentree/ottol@3370341"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"35","Chrysomelidae","NA","Smaragdina salicina","c(""NCBITaxon:1553741"", ""NCBI:1553741"", ""GBIF:6097794"", ""https://tree.opentreeoflife.org/opentree/ottol@4601124"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"36","Chrysomelidae","NA","Aphthona atrocaerulea","c(""NCBITaxon:1587042"", ""GBIF:4462644"", ""https://tree.opentreeoflife.org/opentree/ottol@3371297"", ""NCBI:1587042"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"37","Chrysomelidae","NA","Aphthona herbigrada","c(""NCBITaxon:1587043"", ""NCBI:1587043"", ""https://tree.opentreeoflife.org/opentree/ottol@3371281"", ""GBIF:4462657"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"38","Chrysomelidae","NA","Cassida sanguinolenta","c(""NCBITaxon:1587145"", ""NCBI:1587145"", ""https://tree.opentreeoflife.org/opentree/ottol@3371813"", ""GBIF:6097773"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"39","Chrysomelidae","NA","Cassida stigmatica","c(""NCBITaxon:1587146"", ""NCBI:1587146"", ""https://tree.opentreeoflife.org/opentree/ottol@3371819"", ""GBIF:6097774"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"40","Chrysomelidae","NA","Chaetocnema subcoerulea","c(""NCBITaxon:1587163"", ""NCBI:1587163"", ""https://tree.opentreeoflife.org/opentree/ottol@3371044"", ""GBIF:5752356"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"41","Chrysomelidae","NA","Chrysolina oricalcia","c(""NCBITaxon:1587174"", ""NCBI:1587174"", ""https://tree.opentreeoflife.org/opentree/ottol@3369673"", ""GBIF:4459825"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"42","Chrysomelidae","NA","Coptocephala rubicunda","c(""NCBITaxon:1587190"", ""NCBI:1587190"", ""https://tree.opentreeoflife.org/opentree/ottol@3372757"", ""GBIF:4461980"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"43","Chrysomelidae","NA","Cryptocephalus primarius","c(""NCBITaxon:1587206"", ""NCBI:1587206"", ""https://tree.opentreeoflife.org/opentree/ottol@5825147"", ""GBIF:7780745"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"44","Chrysomelidae","NA","Labidostomis longimana","c(""NCBITaxon:1587367"", ""NCBI:1587367"", ""GBIF:4461942"", ""https://tree.opentreeoflife.org/opentree/ottol@4601163"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"45","Chrysomelidae","NA","Longitarsus nasturtii","c(""NCBITaxon:1588205"", ""NCBI:1588205"", ""https://tree.opentreeoflife.org/opentree/ottol@3371010"", ""GBIF:5752587"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"46","Chrysomelidae","NA","Longitarsus obliteratus","c(""NCBITaxon:1588206"", ""NCBI:1588206"", ""https://tree.opentreeoflife.org/opentree/ottol@3370989"", ""GBIF:5752598"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"47","Chrysomelidae","NA","Longitarsus scutellaris","c(""NCBITaxon:1588209"", ""NCBI:1588209"", ""GBIF:5752583"", ""https://tree.opentreeoflife.org/opentree/ottol@3371009"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"48","Chrysomelidae","NA","Luperus luperus","c(""NCBITaxon:1588212"", ""NCBI:1588212"", ""GBIF:5751995"", ""https://tree.opentreeoflife.org/opentree/ottol@3370324"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"49","Chrysomelidae","NA","Oulema duftschmidi","c(""NCBITaxon:1588333"", ""NCBI:1588333"", ""GBIF:4461542"", ""https://tree.opentreeoflife.org/opentree/ottol@3371410"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"50","Chrysomelidae","NA","Psylliodes attenuatus","c(""NCBITaxon:1588401"", ""NCBI:1588401"", ""https://tree.opentreeoflife.org/opentree/ottol@3370917"", ""GBIF:4462428"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"51","Chrysomelidae","NA","Psylliodes picinus","c(""NCBITaxon:1588404"", ""NCBI:1588404"", ""GBIF:1048474"", ""https://tree.opentreeoflife.org/opentree/ottol@3370853"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"52","Chrysomelidae","NA","Galerucella tenella","c(""NCBITaxon:161257"", ""GBIF:5752055"", ""https://tree.opentreeoflife.org/opentree/ottol@1089438"", ""NCBI:161257"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"53","Chrysomelidae","NA","Aphthona pygmaea","c(""NCBITaxon:1654391"", ""NCBI:1654391"", ""https://tree.opentreeoflife.org/opentree/ottol@3371322"", ""GBIF:4462577"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"54","Chrysomelidae","NA","Cassida panzeri","c(""NCBITaxon:1654393"", ""NCBI:1654393"", ""GBIF:6276580"", ""https://tree.opentreeoflife.org/opentree/ottol@3371841"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"55","Chrysomelidae","NA","Dibolia cryptocephala","c(""NCBITaxon:1654398"", ""NCBI:1654398"", ""https://tree.opentreeoflife.org/opentree/ottol@5837278"", ""GBIF:7464477"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"56","Chrysomelidae","NA","Longitarsus pellucidus","c(""NCBITaxon:1845050"", ""NCBI:1845050"", ""GBIF:4990811"", ""https://tree.opentreeoflife.org/opentree/ottol@3370958"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"57","Chrysomelidae","NA","Longitarsus jacobaeae","c(""NCBITaxon:1971300"", ""NCBI:1971300"", ""GBIF:4990834"", ""https://tree.opentreeoflife.org/opentree/ottol@3370988"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"58","Chrysomelidae","NA","Longitarsus kutscherae","c(""NCBITaxon:1971301"", ""NCBI:1971301"", ""GBIF:5752519"", ""https://tree.opentreeoflife.org/opentree/ottol@7164085"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"59","Chrysomelidae","NA","Aphthona atrovirens","c(""NCBITaxon:1971776"", ""NCBI:1971776"", ""GBIF:4462630"", ""https://tree.opentreeoflife.org/opentree/ottol@7163981"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"60","Chrysomelidae","NA","Aphthona pallida","c(""NCBITaxon:1971777"", ""NCBI:1971777"", ""GBIF:4462588"", ""https://tree.opentreeoflife.org/opentree/ottol@3371321"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"61","Chrysomelidae","NA","Colaphus sophiae","c(""NCBITaxon:1971878"", ""NCBI:1971878"", ""https://tree.opentreeoflife.org/opentree/ottol@6233080"", ""GBIF:4459716"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"62","Chrysomelidae","NA","Cryptocephalus hypochaeridis","c(""NCBITaxon:204947"", ""NCBI:204947"", ""https://tree.opentreeoflife.org/opentree/ottol@137555"", ""GBIF:5876106"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"63","Chrysomelidae","NA","Cryptocephalus labiatus","c(""NCBITaxon:204948"", ""NCBI:204948"", ""GBIF:5876103"", ""https://tree.opentreeoflife.org/opentree/ottol@137543"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"64","Chrysomelidae","NA","Cryptocephalus moraei","c(""NCBITaxon:204949"", ""NCBI:204949"", ""https://tree.opentreeoflife.org/opentree/ottol@137542"", ""GBIF:5876100"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"65","Chrysomelidae","NA","Phyllotreta cruciferae","c(""NCBITaxon:224133"", ""NCBI:224133"", ""GBIF:1049249"", ""https://tree.opentreeoflife.org/opentree/ottol@568101"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"66","Chrysomelidae","NA","Sermylassa halensis","c(""NCBITaxon:227849"", ""NCBI:227849"", ""https://tree.opentreeoflife.org/opentree/ottol@746217"", ""GBIF:4461464"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"67","Chrysomelidae","NA","Prasocuris glabra","c(""NCBITaxon:2567371"", ""NCBI:2567371"", ""https://tree.opentreeoflife.org/opentree/ottol@7163580"", ""GBIF:6097741"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"68","Chrysomelidae","NA","Bruchidius varius","c(""NCBITaxon:256828"", ""NCBI:256828"", ""GBIF:4461677"", ""https://tree.opentreeoflife.org/opentree/ottol@211195"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"69","Chrysomelidae","NA","Bruchidius lividimanus","c(""NCBITaxon:256905"", ""NCBI:256905"", ""GBIF:4461664"", ""https://tree.opentreeoflife.org/opentree/ottol@139223"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"70","Chrysomelidae","NA","Bruchidius marginalis","c(""NCBITaxon:256906"", ""NCBI:256906"", ""GBIF:4461718"", ""https://tree.opentreeoflife.org/opentree/ottol@139220"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"71","Chrysomelidae","NA","Bruchidius villosus","c(""NCBITaxon:256915"", ""NCBI:256915"", ""https://tree.opentreeoflife.org/opentree/ottol@661535"", ""GBIF:1047567"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"72","Chrysomelidae","NA","Bruchus atomarius","c(""NCBITaxon:256919"", ""NCBI:256919"", ""https://tree.opentreeoflife.org/opentree/ottol@661539"", ""GBIF:5752158"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"73","Chrysomelidae","NA","Bruchus luteicornis","c(""NCBITaxon:256922"", ""NCBI:256922"", ""https://tree.opentreeoflife.org/opentree/ottol@87364"", ""GBIF:5876004"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"74","Chrysomelidae","NA","Bruchus rufimanus","c(""NCBITaxon:256923"", ""NCBI:256923"", ""https://tree.opentreeoflife.org/opentree/ottol@87366"", ""GBIF:5752143"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"75","Chrysomelidae","NA","Oulema melanopus","c(""NCBITaxon:294584"", ""NCBI:294584"", ""https://tree.opentreeoflife.org/opentree/ottol@599618"", ""GBIF:1048319"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"76","Chrysomelidae","NA","Galeruca pomonae","c(""NCBITaxon:294600"", ""NCBI:294600"", ""GBIF:5752068"", ""https://tree.opentreeoflife.org/opentree/ottol@375976"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"77","Chrysomelidae","NA","Cassida rubiginosa","c(""NCBITaxon:294607"", ""NCBI:294607"", ""GBIF:4990526"", ""https://tree.opentreeoflife.org/opentree/ottol@375977"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"78","Chrysomelidae","NA","Aphthona euphorbiae","c(""NCBITaxon:346706"", ""NCBI:346706"", ""https://tree.opentreeoflife.org/opentree/ottol@425706"", ""GBIF:4462582"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"79","Chrysomelidae","NA","Aphthona lutescens","c(""NCBITaxon:346707"", ""NCBI:346707"", ""GBIF:4462575"", ""https://tree.opentreeoflife.org/opentree/ottol@290113"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"80","Chrysomelidae","NA","Chaetocnema concinna","c(""NCBITaxon:346760"", ""NCBI:346760"", ""https://tree.opentreeoflife.org/opentree/ottol@340138"", ""GBIF:4990532"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"81","Chrysomelidae","NA","Chaetocnema hortensis","c(""NCBITaxon:346761"", ""NCBI:346761"", ""https://tree.opentreeoflife.org/opentree/ottol@340140"", ""GBIF:5752377"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"82","Chrysomelidae","NA","Phyllotreta atra","c(""NCBITaxon:346827"", ""NCBI:346827"", ""https://tree.opentreeoflife.org/opentree/ottol@234403"", ""GBIF:4462237"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"83","Chrysomelidae","NA","Phyllotreta nigripes","c(""NCBITaxon:346828"", ""NCBI:346828"", ""https://tree.opentreeoflife.org/opentree/ottol@234401"", ""GBIF:4462304"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"84","Chrysomelidae","NA","Phyllotreta ochripes","c(""NCBITaxon:346829"", ""NCBI:346829"", ""https://tree.opentreeoflife.org/opentree/ottol@234399"", ""GBIF:4462267"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"85","Chrysomelidae","NA","Phyllotreta undulata","c(""NCBITaxon:346830"", ""NCBI:346830"", ""https://tree.opentreeoflife.org/opentree/ottol@428731"", ""GBIF:1049228"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"86","Chrysomelidae","NA","Hermaeophaga mercurialis","c(""NCBITaxon:347362"", ""NCBI:347362"", ""https://tree.opentreeoflife.org/opentree/ottol@813134"", ""GBIF:4462715"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"87","Chrysomelidae","NA","Aphthona cyparissiae","c(""NCBITaxon:371886"", ""NCBI:371886"", ""GBIF:1049120"", ""https://tree.opentreeoflife.org/opentree/ottol@129448"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"88","Chrysomelidae","NA","Phyllotreta nemorum","c(""NCBITaxon:385017"", ""NCBI:385017"", ""https://tree.opentreeoflife.org/opentree/ottol@888422"", ""GBIF:4462233"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"89","Chrysomelidae","NA","Altica oleracea","c(""NCBITaxon:404226"", ""NCBI:404226"", ""https://tree.opentreeoflife.org/opentree/ottol@161549"", ""GBIF:4462315"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"90","Chrysomelidae","NA","Sphaeroderma testaceum","c(""NCBITaxon:428710"", ""NCBI:428710"", ""GBIF:5876450"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"91","Chrysomelidae","NA","Phyllotreta striolata","c(""NCBITaxon:444603"", ""NCBI:444603"", ""https://tree.opentreeoflife.org/opentree/ottol@791853"", ""GBIF:1049239"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"92","Chrysomelidae","NA","Psylliodes cupreus","c(""NCBITaxon:467376"", ""NCBI:467376"", ""GBIF:4462422"", ""https://tree.opentreeoflife.org/opentree/ottol@1017015"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"93","Chrysomelidae","NA","Psylliodes napi","c(""NCBITaxon:467386"", ""NCBI:467386"", ""GBIF:1048469"", ""https://tree.opentreeoflife.org/opentree/ottol@850446"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"94","Chrysomelidae","NA","Aphthona venustula","c(""NCBITaxon:504833"", ""NCBI:504833"", ""GBIF:4462590"", ""https://tree.opentreeoflife.org/opentree/ottol@711147"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"95","Chrysomelidae","NA","Chrysolina fastuosa","c(""NCBITaxon:75514"", ""NCBI:75514"", ""https://tree.opentreeoflife.org/opentree/ottol@979882"", ""GBIF:4459883"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"96","Chrysomelidae","NA","Chrysolina varians","c(""NCBITaxon:75533"", ""NCBI:75533"", ""https://tree.opentreeoflife.org/opentree/ottol@1030261"", ""GBIF:1047386"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"97","Chrysomelidae","NA","Neocrepidodera ferruginea","c(""NCBITaxon:877843"", ""NCBI:877843"", ""https://tree.opentreeoflife.org/opentree/ottol@798548"", ""GBIF:4462178"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"98","Chrysomelidae","NA","Neocrepidodera transversa","c(""NCBITaxon:877844"", ""NCBI:877844"", ""GBIF:4462176"", ""https://tree.opentreeoflife.org/opentree/ottol@798534"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"99","Chrysomelidae","NA","Cassida flaveola","c(""NCBITaxon:877892"", ""NCBI:877892"", ""https://tree.opentreeoflife.org/opentree/ottol@724802"", ""GBIF:4990523"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"100","Chrysomelidae","NA","Cassida vibex","c(""NCBITaxon:877893"", ""NCBI:877893"", ""GBIF:6097779"", ""https://tree.opentreeoflife.org/opentree/ottol@724800"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"101","Chrysomelidae","NA","Chaetocnema picipes","c(""NCBITaxon:877909"", ""GBIF:8231470"", ""https://tree.opentreeoflife.org/opentree/ottol@921151"", ""NCBI:877909"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"102","Chrysomelidae","NA","Derocrepis rufipes","c(""NCBITaxon:877966"", ""NCBI:877966"", ""https://tree.opentreeoflife.org/opentree/ottol@971631"", ""GBIF:4462108"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"103","Chrysomelidae","NA","Gastrophysa polygoni","c(""NCBITaxon:878018"", ""NCBI:878018"", ""GBIF:1048335"", ""https://tree.opentreeoflife.org/opentree/ottol@1091637"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"104","Chrysomelidae","NA","Longitarsus luridus","c(""NCBITaxon:878066"", ""NCBI:878066"", ""https://tree.opentreeoflife.org/opentree/ottol@565153"", ""GBIF:4990801"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"105","Chrysomelidae","NA","Longitarsus succineus","c(""NCBITaxon:878070"", ""NCBI:878070"", ""GBIF:4990791"", ""https://tree.opentreeoflife.org/opentree/ottol@263116"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"106","Chrysomelidae","NA","Longitarsus tabidus","c(""NCBITaxon:878071"", ""NCBI:878071"", ""GBIF:5752562"", ""https://tree.opentreeoflife.org/opentree/ottol@263123"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"107","Chrysomelidae","NA","Phyllotreta vittula","c(""NCBITaxon:878374"", ""NCBI:878374"", ""GBIF:4462241"", ""https://tree.opentreeoflife.org/opentree/ottol@1027833"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"108","Chrysomelidae","NA","Sphaeroderma rubidum","c(""NCBITaxon:878991"", ""NCBI:878991"", ""GBIF:6097787"", ""https://tree.opentreeoflife.org/opentree/ottol@931889"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"109","Acrididae","NA","Acrididae","c(""NCBITaxon:7002"", ""NCBI:7002"", ""https://tree.opentreeoflife.org/opentree/ottol@178928"", ""GBIF:9394"")","SFWO:0000483","fungivorous","NA","onto:implicit"
"110","Acrididae","NA","Acrididae","c(""NCBITaxon:7002"", ""NCBI:7002"", ""https://tree.opentreeoflife.org/opentree/ottol@178928"", ""GBIF:9394"")","SFWO:0000485","microbivorous","NA","onto:implicit"
"111","Acrididae","NA","Acrididae","c(""NCBITaxon:7002"", ""NCBI:7002"", ""https://tree.opentreeoflife.org/opentree/ottol@178928"", ""GBIF:9394"")","SFWO:0000513","microphytophagous","NA","onto:implicit"
"112","Acrididae","NA","Acrididae","c(""NCBITaxon:7002"", ""NCBI:7002"", ""https://tree.opentreeoflife.org/opentree/ottol@178928"", ""GBIF:9394"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"113","Acrididae","NA","Chorthippus dorsatus","c(""NCBITaxon:1045884"", ""NCBI:1045884"", ""GBIF:1708512"", ""https://tree.opentreeoflife.org/opentree/ottol@559073"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"114","Acrididae","NA","Chorthippus montanus","c(""NCBITaxon:1045891"", ""NCBI:1045891"", ""https://tree.opentreeoflife.org/opentree/ottol@1085629"", ""GBIF:1708370"")","SFWO:0000484","herbivorous","NA","onto:implicit"
"115","Acrididae","NA","Chorthippus brunneus","c(""NCBITaxon:116142"", ""NCBI:116142"", ""GBIF:1708459"", ""https://tree.opentreeoflife.org/opentree/ottol@412685"")","SFWO:0000484","herbivorous","NA","onto:implicit"
